review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes,date_str,date,year_month,brand,product_name
R26Y82K2FDRYE4,B0BYSQDWRT,5.0 out of 5 stars Muy buenos,KOMANCHE 57,5.0,"Muy buenos de verdad yo he tenido de las dos marcas conocidas caras que ay en el mercado me imagino que sabrás de qué estoy hablando o a qué marcas me refiero, y se los lleva por mucho alos dos en calidad de sonido comodidad al usarlos y muy elegantes larga duración en la batería muy recomendable al millón!! Salu2","Reviewed in the United States July 9, 2024",AGQ53RZZI45GGD3RGU2QJGACFINA,1,2,Color: Black,"July 9, 2024",2024-07-09,2024-07,Shokz,Shokz OpenFit - Open-Ear Headphones
R2YV2CWL0HI77P,B0BYSQDWRT,5.0 out of 5 stars VERY HAPPY WITH MY PURCHASE.,gary pino,5.0,"THEY ARE SMALLER THAN I THOUGHT THEY WOULD BE, BUT THEY STILL PRODUCE QUALITY SOUND.","Reviewed in the United States July 31, 2024",AFDQA5ETZNMCNMIOEOKSQ5FU4OCQ,1,0,Color: Black,"July 31, 2024",2024-07-31,2024-07,Shokz,Shokz OpenFit - Open-Ear Headphones
R27TSPCRKBLT8T,B0BYSQDWRT,5.0 out of 5 stars Exactly what I wanted,Anna,5.0,"These headphones are exactly what I expected. They fit perfectly, sound good, and still allow you to hear what’s around you. The don’t get dirty from your ears and are very comfortable!","Reviewed in the United States July 22, 2024",AFNNK3P3RVWHB4LWKQ3FUJ3ZOXPQ,1,0,Color: Black,"July 22, 2024",2024-07-22,2024-07,Shokz,Shokz OpenFit - Open-Ear Headphones
RIOTIDH39L766,B0BYSQDWRT,5.0 out of 5 stars Awesome product,Carl C.,5.0,"This product I've used for awhile now. I suggested and bought several more to friend and family. I always worn my Bluetooth this way. Now that it's made for it and the quality of sound,comfort and quality it ideal. Fast charging multiple times. Just gotta say, don't forget that you have them on at the end of a day. If you like to be able to hear who you're talking to without the feeling of yours being plugged up. I just can't say enough. Great product","Reviewed in the United States June 23, 2024",AFAIWCTFVMVU54F7XQHHJJLPJVVQ,1,0,Color: Black,"June 23, 2024",2024-06-23,2024-06,Shokz,Shokz OpenFit - Open-Ear Headphones
RQFF6IHJ15WA4,B0BYSQDWRT,5.0 out of 5 stars Great,Henry D Peters Jr,5.0,Works great. Battery is not too awful. I would more when I wear these out.,"Reviewed in the United States July 28, 2024",AG43KWUJHOZPXSH4S4O6IVS4OCUA,1,0,Color: Black,"July 28, 2024",2024-07-28,2024-07,Shokz,Shokz OpenFit - Open-Ear Headphones
R2XFMIAME9N7NV,B0BYSQDWRT,5.0 out of 5 stars Me encantaron,carina,5.0,"Por mucho tiempo busque algo asi, porque no me gustan los que se meten en el oido, estos son perfectos estoy feliz de haberlos comprado","Reviewed in the United States July 22, 2024",AGPME2RKKTZUDSZN5KJXMCKW45WA,1,0,Color: Black,"July 22, 2024",2024-07-22,2024-07,Shokz,Shokz OpenFit - Open-Ear Headphones
R16PPUI901M5BD,B0BYSQDWRT,5.0 out of 5 stars Perfect Gym Earbuds,Evan Hissey,5.0,"I play basketball and want to hear calls while listening to music. They sit just out of your ear hole letting you here around you perfectly, but the sound quality is great. Really easy to pair and use. They don't fall out even in basketball, so they definitely work for running or lifting. People complained about how they felt loose, and while I agree, they definitely don't move around and are snug. It's just a weird feeling with them not plugging into your ears in any way. Fantastic purchase.","Reviewed in the United States June 17, 2024",AHHWNB5AT4BIS35GUHT2ZGO45NXQ,1,0,Color: Black,"June 17, 2024",2024-06-17,2024-06,Shokz,Shokz OpenFit - Open-Ear Headphones
R2T6WRTQF9ON9N,B0BYSQDWRT,5.0 out of 5 stars Comfortable,Ann L Parker,5.0,These are perfect size. The ear piece fits over my glasses without any discomfort. I use these only for my phone. While wearing both I can still pay attention what's going on around me. The magnet is strong enough to grab on to the correct side. The small case is secure while in my purse. I highly recommend these.,"Reviewed in the United States June 28, 2024",AHSWSEY3LMT5KPJAKL6SCIJ2PFLQ,1,0,Color: Beige,"June 28, 2024",2024-06-28,2024-06,Shokz,Shokz OpenFit - Open-Ear Headphones
RR6ED741D5RS6,B0BYSQDWRT,5.0 out of 5 stars Ear-friendly!,XiaoLing,5.0,This wireless headset is very ear-friendly and has good sound quality. It is great whether you are listening to music or making calls!,"Reviewed in the United States July 23, 2024",AHKO3BF2WA2DBC3TG65ECRPBKJ4A,1,0,Color: Beige,"July 23, 2024",2024-07-23,2024-07,Shokz,Shokz OpenFit - Open-Ear Headphones
R1ZE4RRY8XNB9B,B0BYSQDWRT,5.0 out of 5 stars Long term Shokz user,AB,5.0,"I’ve used open coms daily for almost 3 years. I bought these because I thought I lost my open coms, which I then found the day after these were delivered. I have never used a pair of headphones as long or as frequently as I did the open coms but after using these for a day the open coms are now my work headset thanks to the USB dongle they sell separately. These blow away the open coms in sound quality, comfort, and appearance by miles while not compromising situational awareness in the slightest which is the main point of these headphones. The open coms have a slight advantage on mic quality (thanks to the boom mic) and a serious advantage on battery life. I can still mostly get a full day of use out of these earphones so battery life isn’t a huge deal but I’m typically charging them once through out the day for 15 minutes or so. The open coms on the other hand would make it nearly 2 full days without a charge and with near constant use. For traditional headphone usage I’d give these an 8-9 out of 10 and a 6 out of 10 for strictly a communication accessory. For the open coms flip that rating. Both are phenomenal units if you want to maintain an awareness of your surroundings but they still have different strengths so chose accordingly. Overall though highly recommend these guys. I absolutely love them and hope that the battery holds up as well as the open coms have.","Reviewed in the United States May 4, 2024",AFCRLYP666T3RIUGGU7DXPE2HH7Q,1,12,Color: Black,"May 4, 2024",2024-05-04,2024-05,Shokz,Shokz OpenFit - Open-Ear Headphones
R32FDIHBAZKBP1,B0BYSQDWRT,5.0 out of 5 stars Great for calls - Sounds is pretty good,Mark V.,5.0,"I bought these and the Oladance OWS2 - I ended up keeping these. The sound is probably a 7 or 8. However the phone call and microphone quality is top notch. I did some testing with background noise and a loud fan and these worked really well in all scenarios.They are also very very comfortable. I often forget I even have them on. However if you are expected a booming bass, this set isn't it. But there is still plenty of bass on the overall sound is quite balanced. It's great for wathing and listening to shows. The app is really great too with a customizable 5 band EQ.I would 100% recommend these as a great all around set of earbuds, especially if you don't want a set that is jammed into your ear canal.","Reviewed in the United States June 3, 2024",AH6GGXDC7DZS22BJU26GULKYKM6Q,1,13,Color: Black,"June 3, 2024",2024-06-03,2024-06,Shokz,Shokz OpenFit - Open-Ear Headphones
R35TBS4HGBU4A4,B0BYSQDWRT,5.0 out of 5 stars Great Mother's Day Gift!,Leya K.,5.0,We bought these for my mom this past Mother's Day. She was a skeptic at first but now she's in love! She has small ear canals so in-ear headphones are really painful for her to use. These are absolutely perfect. She has tested them on runs and she's hooked!,"Reviewed in the United States July 2, 2024",AHZ24YRTEULFIBUS2VCKXTPH4CWQ,1,0,Color: Black,"July 2, 2024",2024-07-02,2024-07,Shokz,Shokz OpenFit - Open-Ear Headphones
R1FDS3LH3FQ0H6,B0BYSQDWRT,4.0 out of 5 stars Soooo comfortable,C. L. Vetter,4.0,"These are the most comfortable ear buds if you can call them that. I can wear them all day and I forget I have them in. I love what my Apple ones can do (voice commands, switch programs automatically etc, but they aren't comfortable in my ear. Also, they have been known to fall out. I almost returned my Schokz because they are a bit more trouble to use, but I just can't send them back. The sound quality is great. I just wish they were smarter.","Reviewed in the United States May 13, 2024",AFBJ3JPE7QE33AYFKBSUJL235KTA,1,2,Color: Beige,"May 13, 2024",2024-05-13,2024-05,Shokz,Shokz OpenFit - Open-Ear Headphones
R18W2ELF7NOJGE,B0BYSQDWRT,4.0 out of 5 stars Surprisingly good sound quality without compromising situational awareness.,Deb X,4.0,"I can't use earbuds because I have stitches in my ear tract, and the earbuds feel horrible. Aftershoks has been the best headphone choice ever since my surgery in 2018.I recently upgraded my Trek Air (2018 model) to OpenFit. Here are the improvements:- Even lighter, I can have OpenFit on the whole day while working. I sometimes forget it's there.- The fit is great for me. Putting them on is not the most intuitive, but once it's on, it stays there.- The sound quality is way better than my old Aftershoks. It felt like surround sounds, and I could still hear my partner talking clearly while blasting music.- The mic quality has also greatly improved. It's clear and loud. The old model used to get interference from water and high-pitched sounds, but this one doesn't.Now the 4-stars:- Because of the design of these things. If your environment is too noisy, you inherently will not be able to hear well what's coming from your headphones. Usually, in that situation, I'll use my Bose over-ear headphones.- Although the phone app allows you to customize your controls, but it's quite limited, and you just in generally have to give up one of the 3 basic control: play/stop, fastforward/backward, and volume control. Though I have a feeling this can be a software improvement in the future.- The tap control is also not consistent. And the feedback is an in headphone beep, I'd rather it be a small vibration","Reviewed in the United States February 11, 2024",AHPN3OFJ7FITU7H4OJD4J7USCOFQ,1,2,Color: Black,"February 11, 2024",2024-02-11,2024-02,Shokz,Shokz OpenFit - Open-Ear Headphones
R2F9ORTX0W6H9X,B0BYSQDWRT,5.0 out of 5 stars Really like this buy.,jaime romero,5.0,Feels very comfortable. Stays on and great sound,"Reviewed in the United States August 4, 2024",AF4AZFNOCRNRRRV5XUBIONLRT7DA,1,0,Color: Black,"August 4, 2024",2024-08-04,2024-08,Shokz,Shokz OpenFit - Open-Ear Headphones
R2W1O95AG33VGR,B0BYSQDWRT,5.0 out of 5 stars Blown away,Brandon farrar,5.0,These ear phones are way better than I was expecting them to be. Loud and clear playing music.,"Reviewed in the United States July 27, 2024",AESLDG4CAQDD36XIRR6VWV5HCA3A,1,0,Color: Black,"July 27, 2024",2024-07-27,2024-07,Shokz,Shokz OpenFit - Open-Ear Headphones
R24X0D6RX8U7OV,B0BYSQDWRT,5.0 out of 5 stars Excelente producto,DEREK M.,5.0,Lo mejor en audio.,"Reviewed in the United States August 1, 2024",AGDORE7MU6SECXXP3YFGI5NF63KA,1,0,Color: Black,"August 1, 2024",2024-08-01,2024-08,Shokz,Shokz OpenFit - Open-Ear Headphones
R2ZNF7CE03L2VZ,B0BYSQDWRT,5.0 out of 5 stars comfort,Edwin Burnett,5.0,You can't tell you have them own and the sound is awesome.,"Reviewed in the United States July 19, 2024",AHD27KRUB7N3DAS7ZUXEZKBI3VJA,1,0,Color: Beige,"July 19, 2024",2024-07-19,2024-07,Shokz,Shokz OpenFit - Open-Ear Headphones
R26D3RCP5FYW6Z,B0BYSQDWRT,5.0 out of 5 stars AWESOME EAR BUDS!,Rhonda S. Bedair,5.0,These are really nice ear buds nice a clear to be open,"Reviewed in the United States July 19, 2024",AEMCRG4V64YL5PHKPVCIPK7B36DA,1,0,Color: Black,"July 19, 2024",2024-07-19,2024-07,Shokz,Shokz OpenFit - Open-Ear Headphones
R2E2VTM8E6P58G,B0BYSQDWRT,5.0 out of 5 stars Great purchase!,Madison Newton,5.0,Stayed in place & have better sound quality than my AirPods!,"Reviewed in the United States July 18, 2024",AHG7ZFOQ4ISFZW72BZJDVISE35KQ,1,0,Color: Beige,"July 18, 2024",2024-07-18,2024-07,Shokz,Shokz OpenFit - Open-Ear Headphones
R3589KALCTA4S8,B0BYSQDWRT,5.0 out of 5 stars The best sound period!,Lilianne M,5.0,This is such a cool headphone! So happy to have bought this! 🙏🏼🙏🏼🙏🏼,"Reviewed in the United States July 26, 2024",AENSX2QIBRJ5ARDUPP3II4VRP2TA,1,0,Color: Black,"July 26, 2024",2024-07-26,2024-07,Shokz,Shokz OpenFit - Open-Ear Headphones
R19NIM6NE83XID,B0BYSQDWRT,5.0 out of 5 stars Great earbuds!,Bernice,5.0,They stay in place without sticking into my ear.They are much more comfortable than the earbuds from Apple and sound quality it terrificDefinitely recommend,"Reviewed in the United States July 18, 2024",AHVMZ5S3WV66QTNNLHIQ3VRCAIYQ,1,0,Color: Beige,"July 18, 2024",2024-07-18,2024-07,Shokz,Shokz OpenFit - Open-Ear Headphones
